sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2017-04-11;109,75;110,25;108,50;110,75;108,00;109,75;109,769;16026;1759154,5;144;
2017-04-10;108,50;109,00;106,50;110,25;106,50;109,00;108,90;56556;6158928,5;261;
2017-04-07;104,75;105,75;103,25;107,50;103,25;106,00;105,35;22738;2395448;155;
2017-04-06;103,00;103,25;102,00;103,50;101,75;103,00;103,171;32746;3378427,5;117;
2017-04-05;102,00;102,25;102,25;103,50;101,75;102,00;102,596;14716;1509799;133;
2017-04-04;102,25;102,75;101,50;102,75;101,25;102,25;101,964;18526;1888978,5;164;
2017-04-03;101,25;102,00;101,75;102,50;101,00;101,25;101,633;20928;2126981,5;217;
2017-03-31;102,50;103,00;103,25;103,75;101,75;102,25;102,753;8628;886555;140;
2017-03-30;101,75;102,50;101,25;104,25;101,00;102,50;101,904;12632;1287247,5;203;
2017-03-29;101,75;102,50;102,25;103,50;101,50;102,50;102,285;9080;928751,5;143;
2017-03-28;102,00;102,25;102,25;102,50;101,00;102,25;101,678;12702;1291509;205;
2017-03-27;102,00;102,50;104,00;104,00;101,50;102,50;102,802;21476;2207766;247;
2017-03-24;104,00;104,25;105,00;105,00;103,50;104,25;104,123;13608;1416908,5;211;
2017-03-23;105,50;106,25;104,50;106,25;104,00;106,25;105,694;10656;1126272;113;
2017-03-22;104,50;105,00;105,00;105,25;103,75;104,50;104,393;13638;1423708,5;131;
2017-03-21;105,25;105,50;106,00;107,00;105,00;105,50;106,272;13836;1470382,5;145;
2017-03-20;105,75;106,00;103,00;106,50;103,00;106,00;104,765;18318;1919086;185;
2017-03-17;103,25;103,75;103,50;104,50;103,00;103,00;103,636;9138;947021,5;130;
2017-03-16;102,50;103,00;102,00;104,50;102,00;103,00;103,111;17868;1842382;187;
2017-03-15;102,50;102,75;103,00;103,50;102,00;102,25;102,893;13396;1378358;175;
2017-03-14;102,75;103,50;102,75;105,00;102,50;102,75;103,884;25242;2622232;198;
2017-03-13;103,25;104,00;104,75;105,25;103,00;103,25;103,876;46434;4823382,5;309;
2017-03-10;104,25;104,75;106,00;106,00;103,75;104,75;105,031;16706;1754650;216;
2017-03-09;105,25;106,00;108,00;108,00;93,00;105,25;104,351;75258;7853231;574;
2017-03-08;108,25;108,50;108,75;108,75;107,50;108,00;108,097;18500;1999791,5;199;
2017-03-07;108,50;108,75;109,50;109,75;107,75;108,75;108,654;6200;673655;101;
2017-03-06;108,50;109,00;110,00;110,00;107,50;109,00;108,533;11808;1281552;139;
2017-03-03;109,00;109,50;111,00;111,00;108,50;109,50;109,186;23818;2600594;172;
2017-03-02;109,75;110,00;111,50;111,50;109,75;110,00;110,32;32416;3576137,5;191;
2017-03-01;109,75;110,00;107,50;110,25;107,50;110,00;109,473;31766;3477508;207;
2017-02-28;107,50;108,00;106,50;107,75;106,00;107,50;107,248;19860;2129944;142;
2017-02-27;106,50;106,75;106,50;107,50;105,75;106,75;106,721;20448;2182229;233;
2017-02-24;106,25;107,00;109,00;109,25;105,75;107,00;107,163;24984;2677364,5;294;
2017-02-23;107,75;109,00;108,50;110,50;107,50;108,25;108,608;25464;2765606;189;
2017-02-22;108,50;108,75;107,75;111,00;107,50;108,75;109,157;23618;2578078;154;
2017-02-21;107,50;108,00;110,00;110,00;107,50;107,75;108,158;25284;2734655;197;
2017-02-20;107,50;108,00;106,00;108,00;106,00;108,00;107,701;50342;5421869;268;
2017-02-17;106,00;106,50;103,50;107,00;103,00;106,50;105,76;29770;3148476;192;
2017-02-16;103,00;103,50;103,00;103,50;102,50;103,50;102,933;20438;2103734;137;
2017-02-15;102,25;102,50;101,75;102,50;101,50;102,50;102,266;19612;2005646,5;117;
2017-02-14;101,50;101,75;102,00;102,00;101,25;101,75;101,573;39446;4006667;145;
2017-02-13;101,00;101,25;101,75;102,00;100,50;101,25;101,199;24398;2469058,5;206;
2017-02-10;101,50;101,75;102,00;102,00;101,25;101,75;101,707;29044;2953968;138;
2017-02-09;100,50;101,50;101,75;102,50;100,50;101,50;101,771;23384;2379807;173;
2017-02-08;101,50;101,75;102,00;102,00;101,25;101,50;101,72;22128;2250850,5;142;
2017-02-07;101,50;101,75;101,50;102,50;101,00;101,75;101,715;40318;4100953;200;
2017-02-06;100,00;100,50;100,25;100,50;100,00;100,50;100,382;23648;2373841,5;117;
2017-02-03;99,75;100,25;100,25;100,25;100,00;100,00;100,156;12460;1247941,5;101;
2017-02-02;100,00;100,25;100,00;100,50;99,75;100,25;100,093;31982;3201159;119;
2017-02-01;99,75;100,00;99,00;100,50;99,00;100,00;100,075;18332;1834583;124;
2017-01-31;99,25;100,00;100,00;100,00;99,25;99,75;99,79;9216;919662,5;120;
2017-01-30;99,50;99,75;100,00;100,00;99,00;99,75;99,721;36988;3688470;195;
2017-01-27;99,25;99,75;100,00;100,00;99,25;99,50;99,591;11844;1179557;132;
2017-01-26;99,50;100,00;99,75;100,00;99,00;100,00;99,722;17848;1779829;168;
2017-01-25;99,25;99,50;99,50;99,75;98,75;99,50;99,395;30144;2996165,5;215;
2017-01-24;98,75;99,00;99,00;99,00;98,25;98,75;98,834;18958;1873689;114;
2017-01-23;97,50;98,00;99,50;99,75;97,50;98,00;98,578;21768;2145835,5;182;
2017-01-20;99,25;99,50;99,75;99,75;98,75;99,50;99,399;17050;1694749,5;142;
2017-01-19;98,75;99,25;98,25;99,50;98,25;99,25;99,173;40938;4059937,5;190;
2017-01-18;98,25;98,75;98,25;99,00;97,75;98,25;98,303;13786;1355207,5;112;
2017-01-17;98,00;98,25;98,00;100,25;97,75;98,25;98,896;29854;2952452,5;201;
2017-01-16;97,50;97,75;98,00;98,00;96,50;97,75;97,429;19028;1853880,5;158;
2017-01-13;98,00;98,25;97,25;98,75;97,25;98,00;98,092;31864;3125612;118;
2017-01-12;96,50;96,75;94,75;96,75;94,75;96,75;96,228;18892;1817938,5;109;
2017-01-11;94,75;95,00;95,75;96,25;94,75;94,75;95,334;19356;1845286;121;
2017-01-10;94,50;94,75;94,75;95,50;93,50;94,50;94,753;18082;1713671;155;
2017-01-09;94,75;95,00;96,50;96,50;93,50;94,75;95,56;20098;1920559,5;201;
2017-01-05;96,75;97,00;98,00;98,25;96,25;96,50;97,121;17542;1703704,5;129;
2017-01-04;98,00;98,25;99,75;99,75;98,00;98,00;98,927;30824;3049317;166;
2017-01-03;99,50;99,75;100,00;101,25;99,00;99,50;100,111;24066;2409271,5;168;
2017-01-02;100,00;100,25;96,00;100,00;96,00;100,00;99,078;24994;2476365;154;
2016-12-30;95,75;96,00;96,50;96,75;95,50;96,00;96,081;11042;1060925,5;95;
2016-12-29;96,25;96,50;98,00;98,00;95,50;96,50;96,572;25390;2451956,5;174;
2016-12-28;97,50;98,00;97,00;99,75;97,00;98,00;98,552;33278;3279615,5;168;
2016-12-27;96,75;97,00;95,25;97,50;95,25;97,00;96,677;22464;2171746;138;
2016-12-23;95,00;95,25;94,00;96,00;94,00;95,25;95,15;19466;1852180,5;111;
2016-12-22;95,00;95,25;96,00;96,00;94,50;95,00;95,103;29400;2796019;117;
2016-12-21;96,00;96,25;95,00;96,50;95,00;96,00;95,837;15476;1483178;94;
2016-12-20;94,50;94,75;97,00;97,00;94,50;94,50;95,695;53932;5161031;246;
2016-12-19;95,25;95,75;94,50;96,50;94,50;95,25;95,662;74088;7087367,5;259;
2016-12-16;93,00;93,25;91,50;94,75;90,00;93,25;92,851;92310;8571072;436;
2016-12-15;89,50;90,00;88,50;90,25;88,00;90,00;89,156;20160;1797389;141;
2016-12-14;88,25;88,50;89,00;89,00;87,25;88,50;88,044;21900;1928158,5;173;
2016-12-13;88,25;89,00;87,50;89,00;87,00;88,75;87,937;31784;2794994;142;
2016-12-12;86,50;86,75;87,00;88,25;86,00;87,00;86,724;21010;1822062,5;184;
2016-12-09;86,25;86,75;87,75;88,00;85,50;87,00;86,202;31860;2746406,5;209;
2016-12-08;87,50;87,75;87,25;87,75;84,50;87,75;86,278;25980;2241514,5;231;
2016-12-07;87,00;87,25;88,50;88,50;87,00;87,25;87,707;24306;2131814,5;191;
2016-12-06;88,25;88,50;89,75;90,00;88,25;88,50;88,87;13730;1220180;104;
2016-12-05;90,00;90,50;91,00;91,50;89,25;90,00;90,272;10424;940997;95;
2016-12-02;90,75;91,00;91,50;91,50;90,00;91,00;90,752;12984;1178321;122;
2016-12-01;91,25;91,50;92,25;92,25;90,50;91,50;91,449;6370;582527,5;89;
2016-11-30;91,50;92,25;92,50;92,50;91,25;92,25;91,782;7632;700481,5;102;
2016-11-29;91,50;92,25;92,50;93,00;90,25;92,25;91,574;12750;1167566;90;
2016-11-28;91,25;92,00;92,50;92,50;91,00;92,00;92,124;18008;1658966;104;
2016-11-25;92,00;92,50;92,50;92,50;91,00;92,50;92,033;9078;835474,5;112;
2016-11-24;92,00;92,50;92,00;92,50;90,25;92,50;91,498;11310;1034837;72;
2016-11-23;91,25;92,00;91,75;93,25;91,00;92,00;92,055;10826;996585,5;89;
2016-11-22;91,50;91,75;91,50;92,00;91,25;91,75;91,796;10746;986435;85;
2016-11-21;91,25;91,75;91,75;91,75;90,25;91,50;90,901;8576;779571;106;
2016-11-18;91,75;92,00;91,50;92,00;91,00;92,00;91,334;14976;1367813,5;76;
2016-11-17;91,25;91,50;93,00;93,00;91,00;91,50;91,904;13286;1221041;83;
2016-11-16;93,00;93,25;94,00;94,00;92,50;93,25;93,497;9718;908603,5;90;
2016-11-15;93,00;93,50;93,75;93,75;91,00;93,50;92,513;21304;1970896;123;
2016-11-14;93,00;93,75;94,00;94,00;93,00;93,75;93,671;7566;708718;85;
2016-11-11;92,50;92,75;92,00;92,75;91,00;92,75;92,157;15634;1440785,5;109;
2016-11-10;91,00;91,50;91,00;93,75;90,00;91,00;92,14;19212;1770197;161;
2016-11-09;90,50;90,75;86,00;90,75;84,50;90,75;88,572;20952;1855764,5;216;
2016-11-08;90,50;90,75;89,50;90,75;89,00;90,75;89,924;9390;844387,5;110;
2016-11-07;88,50;89,25;87,00;89,50;87,00;89,00;88,484;9778;865197,5;94;
2016-11-04;86,50;87,00;87,25;88,75;86,50;87,00;87,244;13546;1181811;117;
2016-11-03;88,50;89,25;87,00;89,75;87,00;89,25;88,766;11138;988679,5;87;
2016-11-02;88,50;89,00;89,50;89,50;85,25;89,00;87,932;38448;3380803,5;227;
2016-11-01;89,75;90,50;91,00;91,75;89,50;90,25;90,635;10398;942421,5;110;
2016-10-31;91,00;91,50;94,50;94,50;90,25;90,75;91,614;23172;2122882,5;209;
2016-10-28;93,00;94,50;91,50;95,00;91,50;94,50;93,798;6612;620194;95;
2016-10-27;92,50;92,75;93,00;93,25;91,50;92,50;92,679;8152;755517,5;82;
2016-10-26;92,00;93,00;91,50;93,50;90,50;93,00;91,784;12112;1111687;129;
2016-10-25;91,25;91,50;91,75;92,50;91,25;91,50;91,822;6286;577191;77;
2016-10-24;91,50;92,00;93,00;93,00;91,50;91,75;92,205;11986;1105173,5;102;
