sep=;
Date;Bid;Ask;Opening price;High price;Low price;Closing price;Average price;Total volume;Turnover;Trades;
2017-09-28;134,00;134,75;134,25;135,25;132,75;134,50;134,195;16833;2258895,25;295;
2017-09-27;134,25;135,00;137,00;137,00;134,25;134,25;135,221;23344;3156586,5;334;
2017-09-26;137,00;137,50;138,50;139,75;136,75;137,00;138,053;16449;2270832,25;290;
2017-09-25;139,00;139,50;138,50;140,00;137,75;139,00;139,014;17359;2413140;335;
2017-09-22;138,00;138,25;138,00;138,75;137,25;138,50;138,043;14054;1940055,75;207;
2017-09-21;138,50;139,00;138,00;140,00;138,00;138,75;139,191;11953;1663753,25;186;
2017-09-20;137,25;137,75;136,00;138,25;136,00;138,00;137,046;10882;1491337,25;169;
2017-09-19;136,25;136,75;134,00;137,25;134,00;136,00;135,767;16345;2219112;181;
2017-09-18;133,75;134,00;133,00;134,25;133,00;133,75;133,513;26741;3570266,75;267;
2017-09-15;133,50;134,00;134,75;135,75;132,75;132,75;133,517;36168;4829033,75;258;
2017-09-14;134,25;134,50;133,25;134,75;129,75;133,75;132,899;43798;5820697,5;527;
2017-09-13;132,50;132,75;133,50;134,00;131,75;132,75;132,798;23139;3072815,25;312;
2017-09-12;133,25;133,75;134,25;134,75;133,25;133,50;134,072;27281;3657620;288;
2017-09-11;133,50;134,00;134,25;134,50;133,00;133,75;133,855;17930;2400012;409;
2017-09-08;133,75;134,00;133,25;134,75;133,25;134,25;133,97;13175;1765049,25;159;
2017-09-07;134,00;134,50;134,25;134,75;133,25;133,50;133,961;21793;2919400,75;231;
2017-09-06;134,00;134,50;135,25;135,25;133,25;134,25;134,047;24089;3229050;307;
2017-09-05;135,50;136,00;137,50;138,00;135,25;135,50;136,51;19271;2630680,25;366;
2017-09-04;137,50;138,00;139,00;139,50;136,75;137,25;137,705;13343;1837401,25;339;
2017-09-01;139,50;140,00;137,75;140,25;137,75;139,50;139,233;15165;2111461,75;270;
2017-08-31;137,50;137,75;137,75;139,00;136,50;136,50;137,308;17671;2426361,5;274;
2017-08-30;137,25;137,75;137,00;137,75;136,50;137,25;137,164;11822;1621552,25;293;
2017-08-29;136,25;136,50;138,00;138,00;134,75;136,50;136,347;21456;2925460,75;350;
2017-08-28;138,25;139,25;137,75;140,75;137,25;138,75;138,925;14078;1955792,25;315;
2017-08-25;137,75;138,25;139,00;139,25;137,50;138,00;138,369;15100;2089374,5;321;
2017-08-24;138,25;138,75;138,00;138,75;137,00;138,50;137,967;15427;2128413;254;
2017-08-23;138,25;138,75;138,50;139,25;136,75;138,25;138,267;10799;1493146,5;214;
2017-08-22;138,25;138,50;137,75;138,50;137,00;138,25;137,781;15958;2198706;268;
2017-08-21;137,25;137,75;137,50;138,25;136,50;137,50;137,545;15143;2082846;180;
2017-08-18;138,00;138,50;139,00;139,50;135,75;138,25;136,962;26350;3608951;289;
2017-08-17;139,25;139,50;138,75;140,00;138,50;139,00;139,417;14028;1955739,5;218;
2017-08-16;138,50;139,25;137,25;140,75;137,25;138,50;138,89;10331;1434871,25;201;
2017-08-15;137,00;137,50;140,00;141,00;137,00;137,00;139,253;37979;5288703;329;
2017-08-14;140,75;141,25;139,75;142,00;139,50;140,25;140,549;31909;4484791,25;404;
2017-08-11;139,50;140,00;143,50;143,50;139,25;139,25;140,938;24262;3419441,5;367;
2017-08-10;144,25;144,75;146,25;147,75;143,00;143,75;144,736;35550;5145356,25;414;
2017-08-09;147,25;147,75;149,25;149,50;146,00;146,75;147,716;16765;2476463,25;268;
2017-08-08;149,50;149,75;149,00;150,50;149,00;149,25;149,83;15591;2336002;260;
2017-08-07;148,50;149,25;151,00;151,50;148,50;149,00;150,139;22179;3329922,75;363;
2017-08-04;149,25;149,50;150,00;151,50;148,00;149,50;149,797;24297;3639619,5;303;
2017-08-03;150,00;150,50;148,00;151,00;147,75;150,50;149,893;32497;4871073,75;277;
2017-08-02;147,50;148,00;144,50;148,00;142,25;147,50;145,148;41201;5980223,25;351;
2017-08-01;142,75;143,50;143,75;145,00;142,25;143,00;143,609;30355;4359258;339;
2017-07-31;143,00;143,50;144,50;147,25;142,50;143,75;144,578;16425;2374695,25;281;
2017-07-28;144,25;144,50;143,25;146,00;141,50;144,50;143,636;30567;4390515,75;376;
2017-07-27;143,75;144,25;143,75;146,00;141,00;143,50;143,653;28069;4032196,5;328;
2017-07-26;144,25;145,25;145,00;148,50;143,00;143,75;145,808;53590;7813826,5;453;
2017-07-25;145,00;145,75;142,00;148,50;141,75;145,50;145,561;37366;5439045,75;455;
2017-07-24;142,25;142,75;144,00;145,50;141,25;142,25;143,294;28978;4152357,75;339;
2017-07-21;144,00;144,50;146,50;146,50;142,50;144,00;144,811;14340;2076584,25;313;
2017-07-20;146,50;147,00;148,25;151,00;145,00;146,25;147,771;26437;3906611;346;
2017-07-19;148,75;149,25;150,00;150,50;148,50;148,75;149,15;16317;2433683;233;
2017-07-18;150,00;150,50;149,00;151,00;148,25;150,50;149,487;17752;2653684,25;227;
2017-07-17;150,00;151,00;149,50;151,00;149,50;149,75;150,054;24629;3695676,25;267;
2017-07-14;150,50;151,00;150,00;151,00;149,75;150,00;150,287;13416;2016246,75;238;
2017-07-13;150,00;150,50;151,50;151,50;149,75;149,75;150,639;24440;3681624;292;
2017-07-12;150,50;152,00;149,25;152,00;146,25;152,00;149,735;37953;5682891,75;538;
2017-07-11;148,50;148,75;153,50;153,50;148,50;148,50;149,961;32854;4926802;483;
2017-07-10;153,00;153,50;153,00;154,00;152,50;153,00;153,193;16162;2475903;224;
2017-07-07;152,50;153,00;150,00;153,00;150,00;153,00;151,216;13948;2109165,5;230;
2017-07-06;150,00;150,50;151,00;151,50;150,00;150,00;150,758;9011;1358480,5;204;
2017-07-05;151,00;151,50;152,00;153,50;150,00;151,00;151,335;20966;3172890;281;
2017-07-04;152,00;152,50;153,50;155,00;151,00;152,00;152,165;12045;1832831,5;266;
2017-07-03;153,50;154,00;154,00;156,50;152,00;153,50;154,15;23125;3564728;374;
2017-06-30;154,00;154,50;153,00;155,00;150,50;154,50;153,432;24829;3809568;337;
2017-06-29;152,00;152,50;154,00;155,00;151,00;153,00;152,297;26714;4068458;371;
2017-06-28;153,50;154,00;153,00;155,00;150,50;153,50;152,902;18329;2802532;295;
2017-06-27;153,00;153,50;156,50;156,50;152,50;153,50;154,304;21880;3376176;335;
2017-06-26;156,50;157,00;155,00;158,00;154,50;156,50;156,504;29191;4568495;338;
2017-06-22;154,00;154,50;156,00;156,50;153,00;154,50;154,393;26547;4098680,5;345;
2017-06-21;155,00;155,50;156,50;156,50;154,50;156,00;155,419;25056;3894181,5;279;
2017-06-20;157,00;157,50;157,50;157,50;156,00;157,00;156,582;22697;3553935;293;
2017-06-19;157,50;158,00;160,00;160,50;157,50;157,50;158,543;54653;8664843;406;
2017-06-16;157,50;158,00;160,00;160,50;156,00;160,50;160,153;207352;33207964,5;339;
2017-06-15;158,00;158,50;160,00;160,00;157,00;158,50;158,636;32636;5177250,5;435;
2017-06-14;159,00;159,50;157,00;160,50;157,00;158,50;159,143;49531;7882497;498;
2017-06-13;155,00;155,50;154,50;156,50;154,00;156,50;154,807;52201;8081058;482;
2017-06-12;154,00;154,50;153,00;155,00;151,00;154,00;153,544;62603;9612325,5;673;
2017-06-09;152,50;153,00;155,00;155,00;152,00;153,00;152,867;36315;5551377;405;
2017-06-08;154,50;155,00;161,00;161,00;154,00;155,00;156,807;42011;6587630;560;
2017-06-07;160,50;161,00;159,00;161,00;157,50;161,00;158,92;25695;4083457,5;376;
2017-06-05;158,50;159,50;157,50;160,00;157,00;159,00;158,773;34967;5551816;493;
